[2024-04-11 00:24:49,227][knowledgeD.py][line:209][INFO] Epoch:[1/120]	 loss=0.24848	 kd_loss: 0.05887	 hard_loss: 0.24848	 acc=0.277	 lr=0.00020
[2024-04-11 00:58:47,210][knowledgeD.py][line:209][INFO] Epoch:[19/120]	 loss=0.13072	 kd_loss: 0.02856	 hard_loss: 0.13072	 acc=0.663	 lr=0.00020
[2024-04-11 01:00:40,059][knowledgeD.py][line:209][INFO] Epoch:[20/120]	 loss=0.12638	 kd_loss: 0.02817	 hard_loss: 0.12638	 acc=0.651	 lr=0.00020
[2024-04-11 01:02:32,927][knowledgeD.py][line:209][INFO] Epoch:[21/120]	 loss=0.12409	 kd_loss: 0.02787	 hard_loss: 0.12409	 acc=0.685	 lr=0.00020
[2024-04-11 01:04:25,684][knowledgeD.py][line:209][INFO] Epoch:[22/120]	 loss=0.12336	 kd_loss: 0.02684	 hard_loss: 0.12336	 acc=0.654	 lr=0.00020
[2024-04-11 01:06:18,518][knowledgeD.py][line:209][INFO] Epoch:[23/120]	 loss=0.12023	 kd_loss: 0.02656	 hard_loss: 0.12023	 acc=0.689	 lr=0.00020
[2024-04-11 01:08:11,351][knowledgeD.py][line:209][INFO] Epoch:[24/120]	 loss=0.11912	 kd_loss: 0.02607	 hard_loss: 0.11912	 acc=0.689	 lr=0.00020
[2024-04-11 01:10:04,128][knowledgeD.py][line:209][INFO] Epoch:[25/120]	 loss=0.11717	 kd_loss: 0.02571	 hard_loss: 0.11717	 acc=0.667	 lr=0.00020
[2024-04-11 01:11:56,952][knowledgeD.py][line:209][INFO] Epoch:[26/120]	 loss=0.11213	 kd_loss: 0.02499	 hard_loss: 0.11213	 acc=0.699	 lr=0.00020
[2024-04-11 01:13:49,764][knowledgeD.py][line:209][INFO] Epoch:[27/120]	 loss=0.11278	 kd_loss: 0.02490	 hard_loss: 0.11278	 acc=0.724	 lr=0.00020
[2024-04-11 01:15:42,596][knowledgeD.py][line:209][INFO] Epoch:[28/120]	 loss=0.11119	 kd_loss: 0.02425	 hard_loss: 0.11119	 acc=0.715	 lr=0.00020
[2024-04-11 01:17:35,206][knowledgeD.py][line:209][INFO] Epoch:[29/120]	 loss=0.10950	 kd_loss: 0.02477	 hard_loss: 0.10950	 acc=0.744	 lr=0.00020
[2024-04-11 01:19:28,039][knowledgeD.py][line:209][INFO] Epoch:[30/120]	 loss=0.10701	 kd_loss: 0.02400	 hard_loss: 0.10701	 acc=0.740	 lr=0.00020
[2024-04-11 01:21:20,911][knowledgeD.py][line:209][INFO] Epoch:[31/120]	 loss=0.10648	 kd_loss: 0.02380	 hard_loss: 0.10648	 acc=0.746	 lr=0.00020
[2024-04-11 01:23:13,703][knowledgeD.py][line:209][INFO] Epoch:[32/120]	 loss=0.10466	 kd_loss: 0.02310	 hard_loss: 0.10466	 acc=0.727	 lr=0.00020
[2024-04-11 01:25:06,724][knowledgeD.py][line:209][INFO] Epoch:[33/120]	 loss=0.10261	 kd_loss: 0.02350	 hard_loss: 0.10261	 acc=0.734	 lr=0.00020
[2024-04-11 01:26:59,575][knowledgeD.py][line:209][INFO] Epoch:[34/120]	 loss=0.10235	 kd_loss: 0.02275	 hard_loss: 0.10235	 acc=0.743	 lr=0.00020
[2024-04-11 01:28:52,623][knowledgeD.py][line:209][INFO] Epoch:[35/120]	 loss=0.10150	 kd_loss: 0.02237	 hard_loss: 0.10150	 acc=0.765	 lr=0.00020
[2024-04-11 01:30:45,430][knowledgeD.py][line:209][INFO] Epoch:[36/120]	 loss=0.09911	 kd_loss: 0.02271	 hard_loss: 0.09911	 acc=0.748	 lr=0.00020
[2024-04-11 01:32:38,486][knowledgeD.py][line:209][INFO] Epoch:[37/120]	 loss=0.09836	 kd_loss: 0.02215	 hard_loss: 0.09836	 acc=0.788	 lr=0.00020
[2024-04-11 01:34:31,469][knowledgeD.py][line:209][INFO] Epoch:[38/120]	 loss=0.09882	 kd_loss: 0.02207	 hard_loss: 0.09882	 acc=0.759	 lr=0.00020
[2024-04-11 01:36:24,291][knowledgeD.py][line:209][INFO] Epoch:[39/120]	 loss=0.09530	 kd_loss: 0.02178	 hard_loss: 0.09530	 acc=0.767	 lr=0.00020
[2024-04-11 01:38:16,928][knowledgeD.py][line:209][INFO] Epoch:[40/120]	 loss=0.09383	 kd_loss: 0.02175	 hard_loss: 0.09383	 acc=0.745	 lr=0.00020
[2024-04-11 01:40:09,767][knowledgeD.py][line:209][INFO] Epoch:[41/120]	 loss=0.09330	 kd_loss: 0.02149	 hard_loss: 0.09330	 acc=0.754	 lr=0.00020
[2024-04-11 01:42:02,385][knowledgeD.py][line:209][INFO] Epoch:[42/120]	 loss=0.09411	 kd_loss: 0.02157	 hard_loss: 0.09411	 acc=0.795	 lr=0.00020
[2024-04-11 01:43:55,374][knowledgeD.py][line:209][INFO] Epoch:[43/120]	 loss=0.09063	 kd_loss: 0.02131	 hard_loss: 0.09063	 acc=0.782	 lr=0.00020
[2024-04-11 01:45:48,056][knowledgeD.py][line:209][INFO] Epoch:[44/120]	 loss=0.09107	 kd_loss: 0.02069	 hard_loss: 0.09107	 acc=0.784	 lr=0.00020
[2024-04-11 01:47:41,020][knowledgeD.py][line:209][INFO] Epoch:[45/120]	 loss=0.08781	 kd_loss: 0.02095	 hard_loss: 0.08781	 acc=0.780	 lr=0.00020
[2024-04-11 01:49:33,843][knowledgeD.py][line:209][INFO] Epoch:[46/120]	 loss=0.09103	 kd_loss: 0.02103	 hard_loss: 0.09103	 acc=0.779	 lr=0.00020
[2024-04-11 01:51:26,677][knowledgeD.py][line:209][INFO] Epoch:[47/120]	 loss=0.08653	 kd_loss: 0.02020	 hard_loss: 0.08653	 acc=0.773	 lr=0.00020
[2024-04-11 01:53:19,331][knowledgeD.py][line:209][INFO] Epoch:[48/120]	 loss=0.08810	 kd_loss: 0.02060	 hard_loss: 0.08810	 acc=0.785	 lr=0.00020
[2024-04-11 01:55:12,151][knowledgeD.py][line:209][INFO] Epoch:[49/120]	 loss=0.08650	 kd_loss: 0.02084	 hard_loss: 0.08650	 acc=0.791	 lr=0.00020
[2024-04-11 01:57:04,765][knowledgeD.py][line:209][INFO] Epoch:[50/120]	 loss=0.08450	 kd_loss: 0.02052	 hard_loss: 0.08450	 acc=0.791	 lr=0.00020
[2024-04-11 01:58:57,595][knowledgeD.py][line:209][INFO] Epoch:[51/120]	 loss=0.08471	 kd_loss: 0.01995	 hard_loss: 0.08471	 acc=0.767	 lr=0.00020
[2024-04-11 02:00:50,447][knowledgeD.py][line:209][INFO] Epoch:[52/120]	 loss=0.08513	 kd_loss: 0.02032	 hard_loss: 0.08513	 acc=0.789	 lr=0.00020
[2024-04-11 02:02:43,432][knowledgeD.py][line:209][INFO] Epoch:[53/120]	 loss=0.08313	 kd_loss: 0.02014	 hard_loss: 0.08313	 acc=0.809	 lr=0.00020
[2024-04-11 02:05:20,937][knowledgeD.py][line:209][INFO] Epoch:[54/120]	 loss=0.08365	 kd_loss: 0.02029	 hard_loss: 0.08365	 acc=0.791	 lr=0.00020
[2024-04-11 02:07:13,527][knowledgeD.py][line:209][INFO] Epoch:[55/120]	 loss=0.08302	 kd_loss: 0.02023	 hard_loss: 0.08302	 acc=0.789	 lr=0.00020
[2024-04-11 02:09:06,746][knowledgeD.py][line:209][INFO] Epoch:[56/120]	 loss=0.07886	 kd_loss: 0.01997	 hard_loss: 0.07886	 acc=0.791	 lr=0.00020
[2024-04-11 02:10:59,545][knowledgeD.py][line:209][INFO] Epoch:[57/120]	 loss=0.07979	 kd_loss: 0.01992	 hard_loss: 0.07979	 acc=0.804	 lr=0.00020
[2024-04-11 02:12:52,358][knowledgeD.py][line:209][INFO] Epoch:[58/120]	 loss=0.07857	 kd_loss: 0.02027	 hard_loss: 0.07857	 acc=0.778	 lr=0.00020
[2024-04-11 02:14:45,381][knowledgeD.py][line:209][INFO] Epoch:[59/120]	 loss=0.08042	 kd_loss: 0.02046	 hard_loss: 0.08042	 acc=0.766	 lr=0.00020
[2024-04-11 02:16:38,194][knowledgeD.py][line:209][INFO] Epoch:[60/120]	 loss=0.07884	 kd_loss: 0.02011	 hard_loss: 0.07884	 acc=0.810	 lr=0.00020
[2024-04-11 02:18:31,653][knowledgeD.py][line:209][INFO] Epoch:[61/120]	 loss=0.07704	 kd_loss: 0.01984	 hard_loss: 0.07704	 acc=0.817	 lr=0.00020
[2024-04-11 02:20:24,414][knowledgeD.py][line:209][INFO] Epoch:[62/120]	 loss=0.07527	 kd_loss: 0.01975	 hard_loss: 0.07527	 acc=0.807	 lr=0.00020
[2024-04-11 02:22:17,226][knowledgeD.py][line:209][INFO] Epoch:[63/120]	 loss=0.07536	 kd_loss: 0.01981	 hard_loss: 0.07536	 acc=0.800	 lr=0.00020
[2024-04-11 02:24:10,063][knowledgeD.py][line:209][INFO] Epoch:[64/120]	 loss=0.07470	 kd_loss: 0.01964	 hard_loss: 0.07470	 acc=0.804	 lr=0.00020
[2024-04-11 02:26:02,880][knowledgeD.py][line:209][INFO] Epoch:[65/120]	 loss=0.07439	 kd_loss: 0.02028	 hard_loss: 0.07439	 acc=0.818	 lr=0.00020
[2024-04-11 02:27:55,689][knowledgeD.py][line:209][INFO] Epoch:[66/120]	 loss=0.07442	 kd_loss: 0.02032	 hard_loss: 0.07442	 acc=0.809	 lr=0.00020
[2024-04-11 02:29:48,948][knowledgeD.py][line:209][INFO] Epoch:[67/120]	 loss=0.07489	 kd_loss: 0.01977	 hard_loss: 0.07489	 acc=0.789	 lr=0.00020
[2024-04-11 02:31:41,548][knowledgeD.py][line:209][INFO] Epoch:[68/120]	 loss=0.07230	 kd_loss: 0.02002	 hard_loss: 0.07230	 acc=0.820	 lr=0.00020
[2024-04-11 02:33:35,160][knowledgeD.py][line:209][INFO] Epoch:[69/120]	 loss=0.07291	 kd_loss: 0.01962	 hard_loss: 0.07291	 acc=0.810	 lr=0.00020
[2024-04-11 02:35:28,161][knowledgeD.py][line:209][INFO] Epoch:[70/120]	 loss=0.07139	 kd_loss: 0.01956	 hard_loss: 0.07139	 acc=0.800	 lr=0.00020
[2024-04-11 02:37:20,796][knowledgeD.py][line:209][INFO] Epoch:[71/120]	 loss=0.07083	 kd_loss: 0.01943	 hard_loss: 0.07083	 acc=0.820	 lr=0.00020
[2024-04-11 02:39:13,804][knowledgeD.py][line:209][INFO] Epoch:[72/120]	 loss=0.07289	 kd_loss: 0.02000	 hard_loss: 0.07289	 acc=0.817	 lr=0.00020
[2024-04-11 02:41:06,633][knowledgeD.py][line:209][INFO] Epoch:[73/120]	 loss=0.07045	 kd_loss: 0.01985	 hard_loss: 0.07045	 acc=0.812	 lr=0.00020
[2024-04-11 02:42:59,426][knowledgeD.py][line:209][INFO] Epoch:[74/120]	 loss=0.07241	 kd_loss: 0.01981	 hard_loss: 0.07241	 acc=0.830	 lr=0.00020
[2024-04-11 02:44:52,248][knowledgeD.py][line:209][INFO] Epoch:[75/120]	 loss=0.06987	 kd_loss: 0.02036	 hard_loss: 0.06987	 acc=0.822	 lr=0.00020
[2024-04-11 02:46:45,065][knowledgeD.py][line:209][INFO] Epoch:[76/120]	 loss=0.06942	 kd_loss: 0.01975	 hard_loss: 0.06942	 acc=0.812	 lr=0.00020
[2024-04-11 02:48:37,893][knowledgeD.py][line:209][INFO] Epoch:[77/120]	 loss=0.06972	 kd_loss: 0.01988	 hard_loss: 0.06972	 acc=0.824	 lr=0.00020
[2024-04-11 02:50:30,730][knowledgeD.py][line:209][INFO] Epoch:[78/120]	 loss=0.07008	 kd_loss: 0.01958	 hard_loss: 0.07008	 acc=0.816	 lr=0.00020
[2024-04-11 02:52:23,513][knowledgeD.py][line:209][INFO] Epoch:[79/120]	 loss=0.06687	 kd_loss: 0.01959	 hard_loss: 0.06687	 acc=0.834	 lr=0.00020
[2024-04-11 02:54:16,141][knowledgeD.py][line:209][INFO] Epoch:[80/120]	 loss=0.06752	 kd_loss: 0.01938	 hard_loss: 0.06752	 acc=0.824	 lr=0.00020
[2024-04-11 02:56:09,323][knowledgeD.py][line:209][INFO] Epoch:[81/120]	 loss=0.06771	 kd_loss: 0.01986	 hard_loss: 0.06771	 acc=0.815	 lr=0.00020
[2024-04-11 02:58:02,174][knowledgeD.py][line:209][INFO] Epoch:[82/120]	 loss=0.06577	 kd_loss: 0.01968	 hard_loss: 0.06577	 acc=0.812	 lr=0.00020
[2024-04-11 02:59:54,807][knowledgeD.py][line:209][INFO] Epoch:[83/120]	 loss=0.06573	 kd_loss: 0.02008	 hard_loss: 0.06573	 acc=0.820	 lr=0.00020
[2024-04-11 03:01:47,584][knowledgeD.py][line:209][INFO] Epoch:[84/120]	 loss=0.06579	 kd_loss: 0.01986	 hard_loss: 0.06579	 acc=0.817	 lr=0.00020
[2024-04-11 03:03:40,618][knowledgeD.py][line:209][INFO] Epoch:[85/120]	 loss=0.06658	 kd_loss: 0.01966	 hard_loss: 0.06658	 acc=0.827	 lr=0.00020
[2024-04-11 03:05:33,421][knowledgeD.py][line:209][INFO] Epoch:[86/120]	 loss=0.06376	 kd_loss: 0.01964	 hard_loss: 0.06376	 acc=0.832	 lr=0.00020
[2024-04-11 03:07:26,220][knowledgeD.py][line:209][INFO] Epoch:[87/120]	 loss=0.06259	 kd_loss: 0.01965	 hard_loss: 0.06259	 acc=0.826	 lr=0.00020
[2024-04-11 03:09:19,024][knowledgeD.py][line:209][INFO] Epoch:[88/120]	 loss=0.06531	 kd_loss: 0.02009	 hard_loss: 0.06531	 acc=0.824	 lr=0.00020
[2024-04-11 03:11:12,058][knowledgeD.py][line:209][INFO] Epoch:[89/120]	 loss=0.06286	 kd_loss: 0.01997	 hard_loss: 0.06286	 acc=0.840	 lr=0.00020
[2024-04-11 03:13:05,052][knowledgeD.py][line:209][INFO] Epoch:[90/120]	 loss=0.06287	 kd_loss: 0.02020	 hard_loss: 0.06287	 acc=0.834	 lr=0.00020
[2024-04-11 03:14:57,865][knowledgeD.py][line:209][INFO] Epoch:[91/120]	 loss=0.06343	 kd_loss: 0.02006	 hard_loss: 0.06343	 acc=0.837	 lr=0.00020
[2024-04-11 03:16:50,894][knowledgeD.py][line:209][INFO] Epoch:[92/120]	 loss=0.06513	 kd_loss: 0.02018	 hard_loss: 0.06513	 acc=0.804	 lr=0.00020
[2024-04-11 03:18:43,896][knowledgeD.py][line:209][INFO] Epoch:[93/120]	 loss=0.06197	 kd_loss: 0.02003	 hard_loss: 0.06197	 acc=0.827	 lr=0.00020
[2024-04-11 03:20:36,739][knowledgeD.py][line:209][INFO] Epoch:[94/120]	 loss=0.06106	 kd_loss: 0.02032	 hard_loss: 0.06106	 acc=0.824	 lr=0.00020
[2024-04-11 03:22:29,523][knowledgeD.py][line:209][INFO] Epoch:[95/120]	 loss=0.06258	 kd_loss: 0.02098	 hard_loss: 0.06258	 acc=0.821	 lr=0.00020
[2024-04-11 03:24:22,974][knowledgeD.py][line:209][INFO] Epoch:[96/120]	 loss=0.06239	 kd_loss: 0.02043	 hard_loss: 0.06239	 acc=0.830	 lr=0.00020
[2024-04-11 03:26:16,197][knowledgeD.py][line:209][INFO] Epoch:[97/120]	 loss=0.06009	 kd_loss: 0.02098	 hard_loss: 0.06009	 acc=0.845	 lr=0.00020
[2024-04-11 03:28:08,985][knowledgeD.py][line:209][INFO] Epoch:[98/120]	 loss=0.06002	 kd_loss: 0.02056	 hard_loss: 0.06002	 acc=0.851	 lr=0.00020
[2024-04-11 03:30:01,815][knowledgeD.py][line:209][INFO] Epoch:[99/120]	 loss=0.05979	 kd_loss: 0.02053	 hard_loss: 0.05979	 acc=0.823	 lr=0.00020
[2024-04-11 03:31:54,212][knowledgeD.py][line:209][INFO] Epoch:[100/120]	 loss=0.06025	 kd_loss: 0.02096	 hard_loss: 0.06025	 acc=0.846	 lr=0.00020
[2024-04-11 03:33:47,427][knowledgeD.py][line:209][INFO] Epoch:[101/120]	 loss=0.06004	 kd_loss: 0.02053	 hard_loss: 0.06004	 acc=0.827	 lr=0.00020
[2024-04-11 03:35:40,647][knowledgeD.py][line:209][INFO] Epoch:[102/120]	 loss=0.05788	 kd_loss: 0.02063	 hard_loss: 0.05788	 acc=0.835	 lr=0.00020
[2024-04-11 03:37:33,440][knowledgeD.py][line:209][INFO] Epoch:[103/120]	 loss=0.05830	 kd_loss: 0.02083	 hard_loss: 0.05830	 acc=0.818	 lr=0.00020
[2024-04-11 03:39:26,255][knowledgeD.py][line:209][INFO] Epoch:[104/120]	 loss=0.05888	 kd_loss: 0.02134	 hard_loss: 0.05888	 acc=0.843	 lr=0.00020
[2024-04-11 03:41:19,084][knowledgeD.py][line:209][INFO] Epoch:[105/120]	 loss=0.05960	 kd_loss: 0.02134	 hard_loss: 0.05960	 acc=0.832	 lr=0.00020
[2024-04-11 03:43:11,921][knowledgeD.py][line:209][INFO] Epoch:[106/120]	 loss=0.05752	 kd_loss: 0.02127	 hard_loss: 0.05752	 acc=0.833	 lr=0.00020
[2024-04-11 03:45:04,714][knowledgeD.py][line:209][INFO] Epoch:[107/120]	 loss=0.05702	 kd_loss: 0.02101	 hard_loss: 0.05702	 acc=0.822	 lr=0.00020
[2024-04-11 03:46:57,545][knowledgeD.py][line:209][INFO] Epoch:[108/120]	 loss=0.05863	 kd_loss: 0.02120	 hard_loss: 0.05863	 acc=0.844	 lr=0.00020
[2024-04-11 03:48:50,721][knowledgeD.py][line:209][INFO] Epoch:[109/120]	 loss=0.05764	 kd_loss: 0.02079	 hard_loss: 0.05764	 acc=0.844	 lr=0.00020
[2024-04-11 03:50:43,729][knowledgeD.py][line:209][INFO] Epoch:[110/120]	 loss=0.05667	 kd_loss: 0.02145	 hard_loss: 0.05667	 acc=0.844	 lr=0.00020
[2024-04-11 03:52:36,560][knowledgeD.py][line:209][INFO] Epoch:[111/120]	 loss=0.05706	 kd_loss: 0.02167	 hard_loss: 0.05706	 acc=0.846	 lr=0.00020
[2024-04-11 03:54:29,352][knowledgeD.py][line:209][INFO] Epoch:[112/120]	 loss=0.05528	 kd_loss: 0.02157	 hard_loss: 0.05528	 acc=0.841	 lr=0.00020
[2024-04-11 03:56:22,364][knowledgeD.py][line:209][INFO] Epoch:[113/120]	 loss=0.05468	 kd_loss: 0.02144	 hard_loss: 0.05468	 acc=0.851	 lr=0.00020
[2024-04-11 03:58:15,365][knowledgeD.py][line:209][INFO] Epoch:[114/120]	 loss=0.05627	 kd_loss: 0.02155	 hard_loss: 0.05627	 acc=0.843	 lr=0.00020
[2024-04-11 04:00:08,185][knowledgeD.py][line:209][INFO] Epoch:[115/120]	 loss=0.05544	 kd_loss: 0.02137	 hard_loss: 0.05544	 acc=0.833	 lr=0.00020
[2024-04-11 04:02:01,009][knowledgeD.py][line:209][INFO] Epoch:[116/120]	 loss=0.05434	 kd_loss: 0.02195	 hard_loss: 0.05434	 acc=0.844	 lr=0.00020
[2024-04-11 04:03:54,221][knowledgeD.py][line:209][INFO] Epoch:[117/120]	 loss=0.05525	 kd_loss: 0.02191	 hard_loss: 0.05525	 acc=0.835	 lr=0.00020
[2024-04-11 04:05:47,211][knowledgeD.py][line:209][INFO] Epoch:[118/120]	 loss=0.05481	 kd_loss: 0.02155	 hard_loss: 0.05481	 acc=0.851	 lr=0.00020
[2024-04-11 04:07:40,007][knowledgeD.py][line:209][INFO] Epoch:[119/120]	 loss=0.05444	 kd_loss: 0.02157	 hard_loss: 0.05444	 acc=0.850	 lr=0.00020
[2024-04-11 04:09:33,233][knowledgeD.py][line:209][INFO] Epoch:[120/120]	 loss=0.05386	 kd_loss: 0.02159	 hard_loss: 0.05386	 acc=0.833	 lr=0.00020
