[2024-04-07 14:08:48,404][knowledgeD.py][line:207][INFO] Epoch:[1/30]	 loss=0.25496	 kd_loss: 0.00721	 hard_loss: 0.24776	 acc=0.276	 lr=0.00020
[2024-04-07 14:29:34,255][knowledgeD.py][line:207][INFO] Epoch:[12/30]	 loss=0.15507	 kd_loss: 0.00464	 hard_loss: 0.15043	 acc=0.559	 lr=0.00020
[2024-04-07 14:31:26,674][knowledgeD.py][line:207][INFO] Epoch:[13/30]	 loss=0.14995	 kd_loss: 0.00452	 hard_loss: 0.14542	 acc=0.573	 lr=0.00020
[2024-04-07 14:33:19,672][knowledgeD.py][line:207][INFO] Epoch:[14/30]	 loss=0.14638	 kd_loss: 0.00446	 hard_loss: 0.14192	 acc=0.594	 lr=0.00020
[2024-04-07 14:35:12,309][knowledgeD.py][line:207][INFO] Epoch:[15/30]	 loss=0.14275	 kd_loss: 0.00437	 hard_loss: 0.13838	 acc=0.600	 lr=0.00020
[2024-04-07 14:37:04,929][knowledgeD.py][line:207][INFO] Epoch:[16/30]	 loss=0.13786	 kd_loss: 0.00436	 hard_loss: 0.13349	 acc=0.643	 lr=0.00020
[2024-04-07 14:38:57,701][knowledgeD.py][line:207][INFO] Epoch:[17/30]	 loss=0.13566	 kd_loss: 0.00423	 hard_loss: 0.13143	 acc=0.648	 lr=0.00020
[2024-04-07 14:40:50,130][knowledgeD.py][line:207][INFO] Epoch:[18/30]	 loss=0.13416	 kd_loss: 0.00420	 hard_loss: 0.12997	 acc=0.635	 lr=0.00020
[2024-04-07 14:42:42,778][knowledgeD.py][line:207][INFO] Epoch:[19/30]	 loss=0.12922	 kd_loss: 0.00414	 hard_loss: 0.12509	 acc=0.676	 lr=0.00020
[2024-04-07 14:44:35,402][knowledgeD.py][line:207][INFO] Epoch:[20/30]	 loss=0.12894	 kd_loss: 0.00405	 hard_loss: 0.12488	 acc=0.678	 lr=0.00020
[2024-04-07 14:46:28,198][knowledgeD.py][line:207][INFO] Epoch:[21/30]	 loss=0.12637	 kd_loss: 0.00400	 hard_loss: 0.12237	 acc=0.670	 lr=0.00020
[2024-04-07 14:48:20,808][knowledgeD.py][line:207][INFO] Epoch:[22/30]	 loss=0.12543	 kd_loss: 0.00399	 hard_loss: 0.12144	 acc=0.695	 lr=0.00020
[2024-04-07 14:50:13,400][knowledgeD.py][line:207][INFO] Epoch:[23/30]	 loss=0.12388	 kd_loss: 0.00389	 hard_loss: 0.11999	 acc=0.689	 lr=0.00020
[2024-04-07 14:52:06,049][knowledgeD.py][line:207][INFO] Epoch:[24/30]	 loss=0.12125	 kd_loss: 0.00388	 hard_loss: 0.11737	 acc=0.694	 lr=0.00020
[2024-04-07 14:53:58,665][knowledgeD.py][line:207][INFO] Epoch:[25/30]	 loss=0.11799	 kd_loss: 0.00382	 hard_loss: 0.11418	 acc=0.677	 lr=0.00020
[2024-04-07 14:55:51,098][knowledgeD.py][line:207][INFO] Epoch:[26/30]	 loss=0.11843	 kd_loss: 0.00384	 hard_loss: 0.11459	 acc=0.712	 lr=0.00020
[2024-04-07 14:57:43,745][knowledgeD.py][line:207][INFO] Epoch:[27/30]	 loss=0.11646	 kd_loss: 0.00378	 hard_loss: 0.11268	 acc=0.732	 lr=0.00020
[2024-04-07 14:59:36,592][knowledgeD.py][line:207][INFO] Epoch:[28/30]	 loss=0.11423	 kd_loss: 0.00375	 hard_loss: 0.11048	 acc=0.733	 lr=0.00020
[2024-04-07 15:01:28,995][knowledgeD.py][line:207][INFO] Epoch:[29/30]	 loss=0.11041	 kd_loss: 0.00371	 hard_loss: 0.10670	 acc=0.713	 lr=0.00020
[2024-04-07 15:03:21,418][knowledgeD.py][line:207][INFO] Epoch:[30/30]	 loss=0.10870	 kd_loss: 0.00369	 hard_loss: 0.10502	 acc=0.738	 lr=0.00020
[2024-04-07 15:05:14,052][knowledgeD.py][line:207][INFO] Epoch:[31/30]	 loss=0.10785	 kd_loss: 0.00366	 hard_loss: 0.10419	 acc=0.704	 lr=0.00020
[2024-04-07 15:07:06,845][knowledgeD.py][line:207][INFO] Epoch:[32/30]	 loss=0.10597	 kd_loss: 0.00359	 hard_loss: 0.10239	 acc=0.727	 lr=0.00020
[2024-04-07 15:08:59,469][knowledgeD.py][line:207][INFO] Epoch:[33/30]	 loss=0.10476	 kd_loss: 0.00358	 hard_loss: 0.10118	 acc=0.748	 lr=0.00020
[2024-04-07 15:10:52,052][knowledgeD.py][line:207][INFO] Epoch:[34/30]	 loss=0.10307	 kd_loss: 0.00364	 hard_loss: 0.09943	 acc=0.751	 lr=0.00020
[2024-04-07 15:12:44,688][knowledgeD.py][line:207][INFO] Epoch:[35/30]	 loss=0.10270	 kd_loss: 0.00354	 hard_loss: 0.09916	 acc=0.746	 lr=0.00020
[2024-04-07 15:14:37,109][knowledgeD.py][line:207][INFO] Epoch:[36/30]	 loss=0.09995	 kd_loss: 0.00353	 hard_loss: 0.09642	 acc=0.751	 lr=0.00020
[2024-04-07 15:16:29,701][knowledgeD.py][line:207][INFO] Epoch:[37/30]	 loss=0.10041	 kd_loss: 0.00346	 hard_loss: 0.09695	 acc=0.756	 lr=0.00020
[2024-04-07 15:18:22,321][knowledgeD.py][line:207][INFO] Epoch:[38/30]	 loss=0.10044	 kd_loss: 0.00353	 hard_loss: 0.09691	 acc=0.748	 lr=0.00020
[2024-04-07 15:20:14,751][knowledgeD.py][line:207][INFO] Epoch:[39/30]	 loss=0.09710	 kd_loss: 0.00346	 hard_loss: 0.09363	 acc=0.756	 lr=0.00020
[2024-04-07 15:22:07,387][knowledgeD.py][line:207][INFO] Epoch:[40/30]	 loss=0.09860	 kd_loss: 0.00351	 hard_loss: 0.09509	 acc=0.759	 lr=0.00020
[2024-04-07 15:24:00,409][knowledgeD.py][line:207][INFO] Epoch:[41/30]	 loss=0.09663	 kd_loss: 0.00338	 hard_loss: 0.09325	 acc=0.746	 lr=0.00020
[2024-04-07 15:25:53,012][knowledgeD.py][line:207][INFO] Epoch:[42/30]	 loss=0.09269	 kd_loss: 0.00340	 hard_loss: 0.08930	 acc=0.777	 lr=0.00020
[2024-04-07 15:27:47,309][knowledgeD.py][line:207][INFO] Epoch:[43/30]	 loss=0.09435	 kd_loss: 0.00337	 hard_loss: 0.09098	 acc=0.766	 lr=0.00020
[2024-04-07 15:29:41,565][knowledgeD.py][line:207][INFO] Epoch:[44/30]	 loss=0.09224	 kd_loss: 0.00338	 hard_loss: 0.08886	 acc=0.776	 lr=0.00020
[2024-04-07 15:31:35,968][knowledgeD.py][line:207][INFO] Epoch:[45/30]	 loss=0.09141	 kd_loss: 0.00335	 hard_loss: 0.08806	 acc=0.780	 lr=0.00020
[2024-04-07 15:33:30,227][knowledgeD.py][line:207][INFO] Epoch:[46/30]	 loss=0.09206	 kd_loss: 0.00336	 hard_loss: 0.08870	 acc=0.765	 lr=0.00020
[2024-04-07 15:35:24,286][knowledgeD.py][line:207][INFO] Epoch:[47/30]	 loss=0.09085	 kd_loss: 0.00332	 hard_loss: 0.08753	 acc=0.787	 lr=0.00020
[2024-04-07 15:37:18,475][knowledgeD.py][line:207][INFO] Epoch:[48/30]	 loss=0.08920	 kd_loss: 0.00328	 hard_loss: 0.08592	 acc=0.765	 lr=0.00020
[2024-04-07 15:39:11,116][knowledgeD.py][line:207][INFO] Epoch:[49/30]	 loss=0.08840	 kd_loss: 0.00329	 hard_loss: 0.08511	 acc=0.780	 lr=0.00020
[2024-04-07 15:41:03,730][knowledgeD.py][line:207][INFO] Epoch:[50/30]	 loss=0.08597	 kd_loss: 0.00331	 hard_loss: 0.08266	 acc=0.780	 lr=0.00020
[2024-04-07 15:42:56,554][knowledgeD.py][line:207][INFO] Epoch:[51/30]	 loss=0.08611	 kd_loss: 0.00332	 hard_loss: 0.08279	 acc=0.779	 lr=0.00020
[2024-04-07 15:44:48,983][knowledgeD.py][line:207][INFO] Epoch:[52/30]	 loss=0.08534	 kd_loss: 0.00330	 hard_loss: 0.08204	 acc=0.795	 lr=0.00020
[2024-04-07 15:46:41,812][knowledgeD.py][line:207][INFO] Epoch:[53/30]	 loss=0.08564	 kd_loss: 0.00330	 hard_loss: 0.08235	 acc=0.759	 lr=0.00020
[2024-04-07 15:48:34,422][knowledgeD.py][line:207][INFO] Epoch:[54/30]	 loss=0.08276	 kd_loss: 0.00325	 hard_loss: 0.07952	 acc=0.788	 lr=0.00020
[2024-04-07 15:50:26,875][knowledgeD.py][line:207][INFO] Epoch:[55/30]	 loss=0.08352	 kd_loss: 0.00330	 hard_loss: 0.08022	 acc=0.801	 lr=0.00020
[2024-04-07 15:52:19,692][knowledgeD.py][line:207][INFO] Epoch:[56/30]	 loss=0.08345	 kd_loss: 0.00328	 hard_loss: 0.08018	 acc=0.796	 lr=0.00020
[2024-04-07 15:54:12,305][knowledgeD.py][line:207][INFO] Epoch:[57/30]	 loss=0.08259	 kd_loss: 0.00323	 hard_loss: 0.07936	 acc=0.787	 lr=0.00020
[2024-04-07 15:56:04,717][knowledgeD.py][line:207][INFO] Epoch:[58/30]	 loss=0.08046	 kd_loss: 0.00325	 hard_loss: 0.07721	 acc=0.793	 lr=0.00020
[2024-04-07 15:57:57,503][knowledgeD.py][line:207][INFO] Epoch:[59/30]	 loss=0.07928	 kd_loss: 0.00323	 hard_loss: 0.07604	 acc=0.804	 lr=0.00020
[2024-04-07 15:59:50,330][knowledgeD.py][line:207][INFO] Epoch:[60/30]	 loss=0.07963	 kd_loss: 0.00325	 hard_loss: 0.07638	 acc=0.798	 lr=0.00020
[2024-04-07 16:01:43,362][knowledgeD.py][line:207][INFO] Epoch:[61/30]	 loss=0.08040	 kd_loss: 0.00319	 hard_loss: 0.07721	 acc=0.816	 lr=0.00020
[2024-04-07 16:03:36,148][knowledgeD.py][line:207][INFO] Epoch:[62/30]	 loss=0.07959	 kd_loss: 0.00322	 hard_loss: 0.07637	 acc=0.783	 lr=0.00020
[2024-04-07 16:05:28,791][knowledgeD.py][line:207][INFO] Epoch:[63/30]	 loss=0.07836	 kd_loss: 0.00316	 hard_loss: 0.07520	 acc=0.796	 lr=0.00020
[2024-04-07 16:07:21,650][knowledgeD.py][line:207][INFO] Epoch:[64/30]	 loss=0.07779	 kd_loss: 0.00315	 hard_loss: 0.07464	 acc=0.817	 lr=0.00020
[2024-04-07 16:09:14,448][knowledgeD.py][line:207][INFO] Epoch:[65/30]	 loss=0.07766	 kd_loss: 0.00315	 hard_loss: 0.07451	 acc=0.804	 lr=0.00020
[2024-04-07 16:11:07,073][knowledgeD.py][line:207][INFO] Epoch:[66/30]	 loss=0.07512	 kd_loss: 0.00317	 hard_loss: 0.07195	 acc=0.818	 lr=0.00020
[2024-04-07 16:12:59,717][knowledgeD.py][line:207][INFO] Epoch:[67/30]	 loss=0.07628	 kd_loss: 0.00317	 hard_loss: 0.07311	 acc=0.809	 lr=0.00020
[2024-04-07 16:14:52,324][knowledgeD.py][line:207][INFO] Epoch:[68/30]	 loss=0.07476	 kd_loss: 0.00316	 hard_loss: 0.07160	 acc=0.807	 lr=0.00020
[2024-04-07 16:16:44,720][knowledgeD.py][line:207][INFO] Epoch:[69/30]	 loss=0.07287	 kd_loss: 0.00319	 hard_loss: 0.06967	 acc=0.818	 lr=0.00020
[2024-04-07 16:18:37,542][knowledgeD.py][line:207][INFO] Epoch:[70/30]	 loss=0.07420	 kd_loss: 0.00318	 hard_loss: 0.07102	 acc=0.817	 lr=0.00020
[2024-04-07 16:20:30,154][knowledgeD.py][line:207][INFO] Epoch:[71/30]	 loss=0.07281	 kd_loss: 0.00317	 hard_loss: 0.06964	 acc=0.815	 lr=0.00020
[2024-04-07 16:22:22,975][knowledgeD.py][line:207][INFO] Epoch:[72/30]	 loss=0.07454	 kd_loss: 0.00312	 hard_loss: 0.07142	 acc=0.802	 lr=0.00020
[2024-04-07 16:24:15,575][knowledgeD.py][line:207][INFO] Epoch:[73/30]	 loss=0.07077	 kd_loss: 0.00313	 hard_loss: 0.06764	 acc=0.810	 lr=0.00020
[2024-04-07 16:26:08,216][knowledgeD.py][line:207][INFO] Epoch:[74/30]	 loss=0.06975	 kd_loss: 0.00315	 hard_loss: 0.06660	 acc=0.818	 lr=0.00020
[2024-04-07 16:28:01,078][knowledgeD.py][line:207][INFO] Epoch:[75/30]	 loss=0.06932	 kd_loss: 0.00311	 hard_loss: 0.06621	 acc=0.833	 lr=0.00020
[2024-04-07 16:29:53,675][knowledgeD.py][line:207][INFO] Epoch:[76/30]	 loss=0.06989	 kd_loss: 0.00316	 hard_loss: 0.06673	 acc=0.821	 lr=0.00020
[2024-04-07 16:31:46,496][knowledgeD.py][line:207][INFO] Epoch:[77/30]	 loss=0.07157	 kd_loss: 0.00311	 hard_loss: 0.06846	 acc=0.805	 lr=0.00020
[2024-04-07 16:33:39,139][knowledgeD.py][line:207][INFO] Epoch:[78/30]	 loss=0.06911	 kd_loss: 0.00316	 hard_loss: 0.06595	 acc=0.821	 lr=0.00020
[2024-04-07 16:35:31,736][knowledgeD.py][line:207][INFO] Epoch:[79/30]	 loss=0.06978	 kd_loss: 0.00312	 hard_loss: 0.06666	 acc=0.832	 lr=0.00020
[2024-04-07 16:37:24,584][knowledgeD.py][line:207][INFO] Epoch:[80/30]	 loss=0.07011	 kd_loss: 0.00312	 hard_loss: 0.06699	 acc=0.816	 lr=0.00020
[2024-04-07 16:39:17,128][knowledgeD.py][line:207][INFO] Epoch:[81/30]	 loss=0.06733	 kd_loss: 0.00316	 hard_loss: 0.06417	 acc=0.827	 lr=0.00020
[2024-04-07 16:41:09,796][knowledgeD.py][line:207][INFO] Epoch:[82/30]	 loss=0.06723	 kd_loss: 0.00316	 hard_loss: 0.06407	 acc=0.839	 lr=0.00020
[2024-04-07 16:43:02,617][knowledgeD.py][line:207][INFO] Epoch:[83/30]	 loss=0.06608	 kd_loss: 0.00314	 hard_loss: 0.06293	 acc=0.830	 lr=0.00020
[2024-04-07 16:44:55,085][knowledgeD.py][line:207][INFO] Epoch:[84/30]	 loss=0.06600	 kd_loss: 0.00315	 hard_loss: 0.06285	 acc=0.811	 lr=0.00020
[2024-04-07 16:46:47,674][knowledgeD.py][line:207][INFO] Epoch:[85/30]	 loss=0.06767	 kd_loss: 0.00313	 hard_loss: 0.06454	 acc=0.826	 lr=0.00020
[2024-04-07 16:48:40,319][knowledgeD.py][line:207][INFO] Epoch:[86/30]	 loss=0.06683	 kd_loss: 0.00312	 hard_loss: 0.06371	 acc=0.827	 lr=0.00020
[2024-04-07 16:50:32,954][knowledgeD.py][line:207][INFO] Epoch:[87/30]	 loss=0.06558	 kd_loss: 0.00310	 hard_loss: 0.06248	 acc=0.826	 lr=0.00020
[2024-04-07 16:52:25,611][knowledgeD.py][line:207][INFO] Epoch:[88/30]	 loss=0.06560	 kd_loss: 0.00311	 hard_loss: 0.06249	 acc=0.826	 lr=0.00020
[2024-04-07 16:54:18,383][knowledgeD.py][line:207][INFO] Epoch:[89/30]	 loss=0.06358	 kd_loss: 0.00312	 hard_loss: 0.06046	 acc=0.839	 lr=0.00020
[2024-04-07 16:56:10,977][knowledgeD.py][line:207][INFO] Epoch:[90/30]	 loss=0.06456	 kd_loss: 0.00316	 hard_loss: 0.06141	 acc=0.838	 lr=0.00020
[2024-04-07 16:58:03,623][knowledgeD.py][line:207][INFO] Epoch:[91/30]	 loss=0.06454	 kd_loss: 0.00316	 hard_loss: 0.06138	 acc=0.829	 lr=0.00020
[2024-04-07 16:59:56,242][knowledgeD.py][line:207][INFO] Epoch:[92/30]	 loss=0.06320	 kd_loss: 0.00314	 hard_loss: 0.06006	 acc=0.843	 lr=0.00020
[2024-04-07 17:01:49,088][knowledgeD.py][line:207][INFO] Epoch:[93/30]	 loss=0.06310	 kd_loss: 0.00309	 hard_loss: 0.06001	 acc=0.830	 lr=0.00020
[2024-04-07 17:03:41,684][knowledgeD.py][line:207][INFO] Epoch:[94/30]	 loss=0.06363	 kd_loss: 0.00308	 hard_loss: 0.06054	 acc=0.852	 lr=0.00020
[2024-04-07 17:05:34,524][knowledgeD.py][line:207][INFO] Epoch:[95/30]	 loss=0.06182	 kd_loss: 0.00310	 hard_loss: 0.05872	 acc=0.840	 lr=0.00020
[2024-04-07 17:07:27,538][knowledgeD.py][line:207][INFO] Epoch:[96/30]	 loss=0.06278	 kd_loss: 0.00309	 hard_loss: 0.05969	 acc=0.820	 lr=0.00020
[2024-04-07 17:09:20,193][knowledgeD.py][line:207][INFO] Epoch:[97/30]	 loss=0.06289	 kd_loss: 0.00308	 hard_loss: 0.05981	 acc=0.820	 lr=0.00020
[2024-04-07 17:11:12,764][knowledgeD.py][line:207][INFO] Epoch:[98/30]	 loss=0.06134	 kd_loss: 0.00305	 hard_loss: 0.05829	 acc=0.834	 lr=0.00020
[2024-04-07 17:13:05,445][knowledgeD.py][line:207][INFO] Epoch:[99/30]	 loss=0.06267	 kd_loss: 0.00305	 hard_loss: 0.05961	 acc=0.829	 lr=0.00020
[2024-04-07 17:14:58,227][knowledgeD.py][line:207][INFO] Epoch:[100/30]	 loss=0.06157	 kd_loss: 0.00308	 hard_loss: 0.05850	 acc=0.840	 lr=0.00020
[2024-04-07 17:16:50,894][knowledgeD.py][line:207][INFO] Epoch:[101/30]	 loss=0.06137	 kd_loss: 0.00308	 hard_loss: 0.05829	 acc=0.855	 lr=0.00020
[2024-04-07 17:18:43,501][knowledgeD.py][line:207][INFO] Epoch:[102/30]	 loss=0.06208	 kd_loss: 0.00308	 hard_loss: 0.05900	 acc=0.815	 lr=0.00020
[2024-04-07 17:20:36,128][knowledgeD.py][line:207][INFO] Epoch:[103/30]	 loss=0.05936	 kd_loss: 0.00311	 hard_loss: 0.05625	 acc=0.837	 lr=0.00020
[2024-04-07 17:22:28,945][knowledgeD.py][line:207][INFO] Epoch:[104/30]	 loss=0.05983	 kd_loss: 0.00309	 hard_loss: 0.05675	 acc=0.845	 lr=0.00020
[2024-04-07 17:24:21,423][knowledgeD.py][line:207][INFO] Epoch:[105/30]	 loss=0.05786	 kd_loss: 0.00309	 hard_loss: 0.05478	 acc=0.840	 lr=0.00020
[2024-04-07 17:26:13,859][knowledgeD.py][line:207][INFO] Epoch:[106/30]	 loss=0.06035	 kd_loss: 0.00306	 hard_loss: 0.05729	 acc=0.849	 lr=0.00020
[2024-04-07 17:28:06,475][knowledgeD.py][line:207][INFO] Epoch:[107/30]	 loss=0.06146	 kd_loss: 0.00306	 hard_loss: 0.05840	 acc=0.839	 lr=0.00020
[2024-04-07 17:29:59,078][knowledgeD.py][line:207][INFO] Epoch:[108/30]	 loss=0.05970	 kd_loss: 0.00308	 hard_loss: 0.05662	 acc=0.829	 lr=0.00020
[2024-04-07 17:31:51,689][knowledgeD.py][line:207][INFO] Epoch:[109/30]	 loss=0.05874	 kd_loss: 0.00304	 hard_loss: 0.05571	 acc=0.837	 lr=0.00020
[2024-04-07 17:33:44,115][knowledgeD.py][line:207][INFO] Epoch:[110/30]	 loss=0.05877	 kd_loss: 0.00306	 hard_loss: 0.05571	 acc=0.843	 lr=0.00020
[2024-04-07 17:35:36,697][knowledgeD.py][line:207][INFO] Epoch:[111/30]	 loss=0.05715	 kd_loss: 0.00311	 hard_loss: 0.05405	 acc=0.841	 lr=0.00020
[2024-04-07 17:37:29,539][knowledgeD.py][line:207][INFO] Epoch:[112/30]	 loss=0.05637	 kd_loss: 0.00308	 hard_loss: 0.05329	 acc=0.856	 lr=0.00020
[2024-04-07 17:39:22,120][knowledgeD.py][line:207][INFO] Epoch:[113/30]	 loss=0.05807	 kd_loss: 0.00309	 hard_loss: 0.05499	 acc=0.834	 lr=0.00020
[2024-04-07 17:41:14,752][knowledgeD.py][line:207][INFO] Epoch:[114/30]	 loss=0.05680	 kd_loss: 0.00307	 hard_loss: 0.05373	 acc=0.828	 lr=0.00020
[2024-04-07 17:43:06,967][knowledgeD.py][line:207][INFO] Epoch:[115/30]	 loss=0.05820	 kd_loss: 0.00307	 hard_loss: 0.05513	 acc=0.852	 lr=0.00020
[2024-04-07 17:44:59,554][knowledgeD.py][line:207][INFO] Epoch:[116/30]	 loss=0.05719	 kd_loss: 0.00311	 hard_loss: 0.05409	 acc=0.848	 lr=0.00020
[2024-04-07 17:46:52,177][knowledgeD.py][line:207][INFO] Epoch:[117/30]	 loss=0.05595	 kd_loss: 0.00307	 hard_loss: 0.05288	 acc=0.848	 lr=0.00020
[2024-04-07 17:48:44,752][knowledgeD.py][line:207][INFO] Epoch:[118/30]	 loss=0.05638	 kd_loss: 0.00306	 hard_loss: 0.05332	 acc=0.851	 lr=0.00020
[2024-04-07 17:50:37,180][knowledgeD.py][line:207][INFO] Epoch:[119/30]	 loss=0.05610	 kd_loss: 0.00305	 hard_loss: 0.05306	 acc=0.855	 lr=0.00020
[2024-04-07 17:52:30,005][knowledgeD.py][line:207][INFO] Epoch:[120/30]	 loss=0.05527	 kd_loss: 0.00314	 hard_loss: 0.05213	 acc=0.863	 lr=0.00020
